"id","label","is_translated","value","created_at","updated_at"
83,"{""en"":""Triannual"",""pt-PT"":""Trianual"",""pt-BR"":""Trianual"",""es"":""Triannual"",""fr"":""Triannuel""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","triannual","2022-05-23T04:51:23.000Z","2022-05-23T04:51:23.000Z"
84,"{""en"":""Non-periodic"",""pt-PT"":""N\u00e3o \u00e9 peri\u00f3dico"",""pt-BR"":""N\u00e3o \u00e9 peri\u00f3dico"",""es"":""No es peri\u00f3dico"",""fr"":""Non-p\u00e9riodique""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","non-periodic","2022-05-23T04:51:23.000Z","2022-05-23T04:51:23.000Z"
86,"{""en"":""Environmental"",""pt-PT"":""Ambiental"",""pt-BR"":""Ambiental"",""es"":""Ambiental"",""fr"":""Environnemental""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","environmental","2022-05-23T04:51:23.000Z","2022-05-23T04:51:23.000Z"
87,"{""en"":""Social (community, employees, stakeholders)"",""pt-PT"":""Social (comunidade, colaboradores, stakeholders)"",""pt-BR"":""Social (comunidade, colaboradores, stakeholders)"",""es"":""Social (comunidad, empleados, partes interesadas)"",""fr"":""(Communaut\u00e9, employ\u00e9s, intervenants)""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","social-community-employees-stakeholders","2022-05-23T04:51:23.000Z","2022-05-23T04:51:23.000Z"
88,"{""en"":""Economic"",""pt-PT"":""Econ\u00f3mico"",""pt-BR"":""Econ\u00f3mico"",""es"":""Econ\u00f3mico"",""fr"":""\u00c9conomique""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","economic","2022-05-23T04:51:23.000Z","2022-05-23T04:51:23.000Z"
89,"{""en"":""Governance"",""pt-PT"":""Governan\u00e7a"",""pt-BR"":""Governan\u00e7a"",""es"":""Gobernancia"",""fr"":""Gouvernance""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","governance","2022-05-23T04:51:23.000Z","2022-05-23T04:51:23.000Z"
94,"{""en"":""External entity"",""pt-PT"":""Entidade externa"",""pt-BR"":""Entidade externa"",""es"":""Entidad externa"",""fr"":""Entit\u00e9 externe""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","external-entity","2022-05-23T04:51:23.000Z","2022-05-23T04:51:23.000Z"
95,"{""en"":""Person\/Internal department"",""pt-PT"":""Pessoa\/departamento interno"",""pt-BR"":""Pessoa\/departamento interno"",""es"":""Persona\/Departamento interno"",""fr"":""Une personne\/D\u00e9partement interne""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","personinternal-department","2022-05-23T04:51:23.000Z","2022-05-23T04:51:23.000Z"
96,"{""en"":""Stakeholders (including shareholders)"",""pt-PT"":""Stakeholders (inclusive acionistas)"",""pt-BR"":""Stakeholders (inclusive acionistas)"",""es"":""Partes interesadas (incluidos accionistas)"",""fr"":""Parties prenantes (y compris les actionnaires)""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","stakeholders-including-shareholders","2022-05-23T04:51:23.000Z","2022-05-23T04:51:23.000Z"
97,"{""en"":""Diversity"",""pt-PT"":""Diversidade"",""pt-BR"":""Diversidade"",""es"":""Diversidad"",""fr"":""La diversit\u00e9""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","diversity","2022-05-23T04:51:23.000Z","2022-05-23T04:51:23.000Z"
98,"{""en"":""Independence"",""pt-PT"":""Independ\u00eancia"",""pt-BR"":""Independ\u00eancia"",""es"":""Independencia"",""fr"":""Ind\u00e9pendance""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","independence","2022-05-23T04:51:23.000Z","2022-05-23T04:51:23.000Z"
99,"{""en"":""Knowledge and experience related to economic, social and environmental topics"",""pt-PT"":""Conhecimento e experi\u00eancia relacionados com os t\u00f3picos econ\u00f3micos, sociais e ambientais"",""pt-BR"":""Conhecimento e experi\u00eancia relacionados com os t\u00f3picos econ\u00f3micos, sociais e ambientais"",""es"":""Conocimiento y experiencia relacionados con temas econ\u00f3micos, sociales y ambientales."",""fr"":""Connaissance et exp\u00e9rience li\u00e9es aux sujets \u00e9conomiques, sociaux et environnementaux""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","knowledge-and-experience-related-to-economic-social-and-environmental-topics","2022-05-23T04:51:23.000Z","2022-05-23T04:51:23.000Z"
100,"{""en"":""Measures for economic, social and environmental topics"",""pt-PT"":""Medidas relativamente aos t\u00f3picos econ\u00f3micos, sociais e ambientais"",""pt-BR"":""Medidas relativamente aos t\u00f3picos econ\u00f3micos, sociais e ambientais"",""es"":""Medidas sobre temas econ\u00f3micos, sociales y medioambientales"",""fr"":""Mesures sur les sujets \u00e9conomiques, sociaux et environnementaux""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","measures-for-economic-social-and-environmental-topics","2022-05-23T04:51:23.000Z","2022-05-23T04:51:23.000Z"
101,"{""en"":""Measures for organizational practices"",""pt-PT"":""Medidas relativamente \u00e0s pr\u00e1ticas organizacionais"",""pt-BR"":""Medidas relativamente \u00e0s pr\u00e1ticas organizacionais"",""es"":""Medidas para las pr\u00e1cticas organizativas."",""fr"":""Mesures pour les pratiques organisationnelles""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","measures-for-organizational-practices","2022-05-23T04:51:23.000Z","2022-05-23T04:51:23.000Z"
102,"{""en"":""Measures for the composition of the Board of Directors"",""pt-PT"":""Medidas relativamente \u00e0 composi\u00e7\u00e3o do Conselho de Administra\u00e7\u00e3o"",""pt-BR"":""Medidas relativamente \u00e0 composi\u00e7\u00e3o do Conselho de Administra\u00e7\u00e3o"",""es"":""Medidas relativas a la composici\u00f3n del Consejo de Administraci\u00f3n"",""fr"":""Mesures pour la composition du conseil d'administration""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","measures-for-the-composition-of-the-board-of-directors","2022-05-23T04:51:23.000Z","2022-05-23T04:51:23.000Z"
104,"{""en"":""Internal"",""pt-PT"":""interno"",""pt-BR"":""interno"",""es"":""interno"",""fr"":""interne""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","internal","2022-05-23T04:51:23.000Z","2022-05-23T04:51:23.000Z"
105,"{""en"":""External"",""pt-PT"":""Externo"",""pt-BR"":""Externo"",""es"":""Externo"",""fr"":""Externe""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","external","2022-05-23T04:51:23.000Z","2022-08-04T06:16:32.000Z"
106,"{""en"":""Ensures anonymity"",""pt-PT"":""Assegura anonimato"",""pt-BR"":""Assegura anonimato"",""es"":""Garantiza el anonimato"",""fr"":""Garantit l'anonymat""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","ensures-anonymity","2022-05-23T04:51:23.000Z","2022-08-04T06:16:32.000Z"
107,"{""en"":""Ensures confidentiality"",""pt-PT"":""Assegura confidencialidade"",""pt-BR"":""Assegura confidencialidade"",""es"":""Garantiza la confidencialidad"",""fr"":""Assure la confidentialit\u00e9""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","ensures-confidentiality","2022-05-23T04:51:23.000Z","2022-08-04T06:16:32.000Z"
108,"{""en"":""It is managed by third specialized (outsourced)"",""pt-PT"":""Gerido por terceiro especializado (outsourced)"",""pt-BR"":""Gerido por terceiro especializado (outsourced)"",""es"":""Gestionado por un tercero especializado (subcontratado)"",""fr"":""Il est g\u00e9r\u00e9 par un tiers sp\u00e9cialis\u00e9 (externalis\u00e9)""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","it-is-managed-by-third-specialized-outsourced","2022-05-23T04:51:23.000Z","2022-08-04T06:16:32.000Z"
109,"{""en"":""Managed internally by a responsible person"",""pt-PT"":""Gerido internamente por uma pessoa respons\u00e1vel"",""pt-BR"":""Gerido internamente por uma pessoa respons\u00e1vel"",""es"":""Gestionado internamente por una persona responsable."",""fr"":""G\u00e9r\u00e9 en interne par une personne responsable""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","managed-internally-by-a-responsible-person","2022-05-23T04:51:23.000Z","2022-08-04T06:16:32.000Z"
110,"{""en"":""Known by employees"",""pt-PT"":""Conhecido pelos colaboradores"",""pt-BR"":""Conhecido pelos colaboradores"",""es"":""Conocido por los empleados"",""fr"":""Connu des employ\u00e9s""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","known-by-employees","2022-05-23T04:51:23.000Z","2022-08-04T06:16:32.000Z"
111,"{""en"":""Known by all organization stakeholders"",""pt-PT"":""Conhecido por todos os stakeholders da organiza\u00e7\u00e3o"",""pt-BR"":""Conhecido por todos os stakeholders da organiza\u00e7\u00e3o"",""es"":""Conocido por todas las partes interesadas de la organizaci\u00f3n"",""fr"":""Connu de toutes les parties prenantes de l'organisation""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","known-by-all-organization-stakeholders","2022-05-23T04:51:23.000Z","2022-08-04T06:16:32.000Z"
112,"{""en"":""Is available in more than a language"",""pt-PT"":""Est\u00e1 disponivel em mais dos que um idioma"",""pt-BR"":""Est\u00e1 disponivel em mais dos que um idioma"",""es"":""Est\u00e1 disponible en m\u00e1s de un idioma"",""fr"":""Est disponible dans plus d'une langue""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","is-available-in-more-than-a-language","2022-05-23T04:51:24.000Z","2022-08-04T06:16:32.000Z"
113,"{""en"":""Has a definite working hours"",""pt-PT"":""Tem um hor\u00e1rio de funcionamento definido"",""pt-BR"":""Tem um hor\u00e1rio de funcionamento definido"",""es"":""Tiene un horario de funcionamiento definido"",""fr"":""A des heures d'ouverture d\u00e9finies""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","has-a-definite-working-hours","2022-05-23T04:51:24.000Z","2022-08-04T06:16:32.000Z"
114,"{""en"":""Guarantee protection against reprisals"",""pt-PT"":""Garante a prote\u00e7\u00e3o contra repres\u00e1lias"",""pt-BR"":""Garante a prote\u00e7\u00e3o contra repres\u00e1lias"",""es"":""Garant\u00eda de protecci\u00f3n contra represalias."",""fr"":""Garantit la protection contre les repr\u00e9sailles""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","guarantee-protection-against-reprisals","2022-05-23T04:51:24.000Z","2022-08-04T06:16:32.000Z"
115,"{""en"":""Unethical behavior"",""pt-PT"":""Comportamento anti\u00e9tico"",""pt-BR"":""Comportamento anti\u00e9tico"",""es"":""Comportamiento antietico"",""fr"":""Comportement non \u00e9thique""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","unethical-behavior","2022-05-23T04:51:24.000Z","2022-08-04T06:16:32.000Z"
116,"{""en"":""Illicit behavior"",""pt-PT"":""Comportamento il\u00edcito"",""pt-BR"":""Comportamento il\u00edcito"",""es"":""Comportamiento il\u00edcito"",""fr"":""Comportement illicite""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","illicit-behavior","2022-05-23T04:51:24.000Z","2022-08-04T06:16:32.000Z"
117,"{""en"":""Organizational integrity"",""pt-PT"":""Integridade organizacional"",""pt-BR"":""Integridade organizacional"",""es"":""Integridad organizacional"",""fr"":""Int\u00e9grit\u00e9 organisationnelle""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","organizational-integrity","2022-05-23T04:51:24.000Z","2022-08-04T06:16:32.000Z"
118,"{""en"":""0"",""pt-PT"":""0"",""pt-BR"":""0"",""es"":""0"",""fr"":""0""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","0","2022-05-23T04:51:24.000Z","2023-04-05T22:37:02.000Z"
119,"{""en"":""<50%"",""pt-PT"":""<50%"",""pt-BR"":""<50%"",""es"":""<50%"",""fr"":""<50%""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","50","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
120,"{""en"":""between 50% and 99%"",""pt-PT"":""Entre 50% e 99%"",""pt-BR"":""Entre 50% e 99%"",""es"":""Entre el 50% y el 99%."",""fr"":""Entre 50% et 99%""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","between-50-and-99","2022-05-23T04:51:24.000Z","2022-08-04T06:16:32.000Z"
122,"{""en"":""Business partners"",""pt-PT"":""Parceiros de neg\u00f3cio"",""pt-BR"":""Parceiros de neg\u00f3cio"",""es"":""Socios comerciales"",""fr"":""Partenaires commerciaux""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","business-partners","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
126,"{""en"":""None"",""pt-PT"":""Nenhum"",""pt-BR"":""Nenhum"",""es"":""Ninguno"",""fr"":""Aucun""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","none","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
127,"{""en"":""Internally"",""pt-PT"":""Internamente"",""pt-BR"":""Internamente"",""es"":""Internamente"",""fr"":""En interne""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","internally","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
128,"{""en"":""Externally"",""pt-PT"":""Externamente"",""pt-BR"":""Externamente"",""es"":""Externamente"",""fr"":""En externe""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","externally","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
129,"{""en"":""Financial report"",""pt-PT"":""Relat\u00f3rio de Contas"",""pt-BR"":""Relat\u00f3rio de Contas"",""es"":""Informe financiero"",""fr"":""Rapport financier""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","financial-report","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
130,"{""en"":""Impact report"",""pt-PT"":""Relat\u00f3rio de Impacto"",""pt-BR"":""Relat\u00f3rio de Impacto"",""es"":""Informe de impacto"",""fr"":""Rapport d'impact""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","impact-report","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
131,"{""en"":""Sustainability report"",""pt-PT"":""Relat\u00f3rio de Sustentabilidade"",""pt-BR"":""Relat\u00f3rio de Sustentabilidade"",""es"":""Reporte de Sostenibilidad"",""fr"":""Rapport de durabilit\u00e9""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","sustainability-report","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
132,"{""en"":""Activities Report"",""pt-PT"":""Relat\u00f3rio de Atividades"",""pt-BR"":""Relat\u00f3rio de Atividades"",""es"":""Reporte de actividades"",""fr"":""Rapport d'activit\u00e9s""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","activities-report","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
133,"{""en"":""Sales Report"",""pt-PT"":""Relat\u00f3rio de Vendas"",""pt-BR"":""Relat\u00f3rio de Vendas"",""es"":""Reporte de ventas"",""fr"":""Rapport des ventes""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","sales-report","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
134,"{""en"":""Customer Satisfaction Report"",""pt-PT"":""Relat\u00f3rio de Satisfa\u00e7\u00e3o dos clientes"",""pt-BR"":""Relat\u00f3rio de Satisfa\u00e7\u00e3o dos clientes"",""es"":""Informe de satisfacci\u00f3n del cliente"",""fr"":""Rapport de satisfaction client""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","customer-satisfaction-report","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
135,"{""en"":""Satisfaction / Welfare Report of Employees"",""pt-PT"":""Relatório de Satisfação/Bem-Estar dos colaboradores"",""pt-BR"":""Relatório de Satisfação / Bem-Estar dos colaboradores"",""es"":""Satisfacción / Informe de Bienestar de Empleados"",""fr"":""Rapport de satisfaction / de bien-être des employés""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","satisfaction-welfare-report-of-employees","2022-05-23T04:51:24.000Z","2023-06-18T14:10:48.000Z"
137,"{""en"":""CEO"",""pt-PT"":""CEO"",""pt-BR"":""CEO"",""es"":""CEO"",""fr"":""PDG""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","ceo","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
138,"{""en"":""CFO"",""pt-PT"":""CFO"",""pt-BR"":""CFO"",""es"":""director de Finanzas"",""fr"":""CFO""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","cfo","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
139,"{""en"":""Director of sustainability"",""pt-PT"":""Diretor de Sustentabilidade"",""pt-BR"":""Diretor de Sustentabilidade"",""es"":""Director de Sostenibilidad"",""fr"":""Directeur de la durabilit\u00e9""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","director-of-sustainability","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
140,"{""en"":""HR Director"",""pt-PT"":""Diretor de RH"",""pt-BR"":""Diretor de RH"",""es"":""Director de RRHH"",""fr"":""Directeur des RH""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","hr-director","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
141,"{""en"":""Chairman of the Board of Directors"",""pt-PT"":""Presidente do Conselho de Administra\u00e7\u00e3o"",""pt-BR"":""Presidente do Conselho de Administra\u00e7\u00e3o"",""es"":""Presidente del Consejo de Administraci\u00f3n"",""fr"":""Pr\u00e9sident du Conseil d'administration""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","chairman-of-the-board-of-directors","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
143,"{""en"":""Benefits and fiscal credits"",""pt-PT"":""Benef\u00edcios e cr\u00e9ditos fiscais"",""pt-BR"":""Benef\u00edcios e cr\u00e9ditos fiscais"",""es"":""Beneficios y cr\u00e9ditos fiscales."",""fr"":""Avantages et cr\u00e9dits fiscaux""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","benefits-and-fiscal-credits","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
144,"{""en"":""Subsidies"",""pt-PT"":""Subs\u00eddios"",""pt-BR"":""Subs\u00eddios"",""es"":""Subsidios"",""fr"":""Subventions""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","subsidies","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
145,"{""en"":""Subsidies for investment, research and development and other relevant types of concessions"",""pt-PT"":""Subven\u00e7\u00f5es para investimento, pesquisa e desenvolvimento e outros tipos relevantes de concess\u00f5es"",""pt-BR"":""Subven\u00e7\u00f5es para investimento, pesquisa e desenvolvimento e outros tipos relevantes de concess\u00f5es"",""es"":""Subvenciones para inversi\u00f3n, investigaci\u00f3n y desarrollo y otros tipos relevantes de concesiones."",""fr"":""Subventions pour l'investissement, la recherche et le d\u00e9veloppement et autres types de concessions pertinentes""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","subsidies-for-investment-research-and-development-and-other-relevant-types-of-concessions","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
146,"{""en"":""Prizes"",""pt-PT"":""Pr\u00e9mios"",""pt-BR"":""Pr\u00e9mios"",""es"":""Premios"",""fr"":""Prix""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","prizes","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
147,"{""en"":""Royalty Holidays (Incentives delaying royalties payment)"",""pt-PT"":""Royalty holidays (incentivos que retardam o pagamento de royalties)"",""pt-BR"":""Royalty holidays (incentivos que retardam o pagamento de royalties)"",""es"":""Vacaciones (incentivos retrasando el pago de regal\u00edas\/royalties)"",""fr"":""Cong\u00e9s de redevances (incitations qui retardent le paiement des redevances)""}","{""en"":true,""pt-PT"":true,""pt-BR"":true,""es"":true,""fr"":true}","royalty-holidays-incentives-delaying-royalties-payment","2022-05-23T04:51:24.000Z","2022-05-23T04:51:24.000Z"
